0.7220216606498298, 0.000032573289902280284
50.5415162454874, 0.0007882736156351808
100.36101083032491, 0.0015439739413680813
151.26353790613723, 0.002325732899022801
200, 0.003107491856677528
250.90252707581232, 0.0038892508143322495
300.72202166064983, 0.00472312703583062
350.5415162454874, 0.005530944625407168
400.36101083032486, 0.006364820846905539
450.18050541516243, 0.007224755700325734
500, 0.008110749185667754
549.8194945848375, 0.00897068403908795
599.6389891696751, 0.00985667752442997
650.5415162454873, 0.010794788273615637
700.361010830325, 0.011732899022801304
750.1805054151624, 0.012697068403908796
800, 0.013661237785016288
849.8194945848376, 0.014677524429967427
899.638989169675, 0.015719869706840393
949.4584837545125, 0.01676221498371336
999.2779783393502, 0.017960912052117264
